,Unnamed: 0,Unnamed: 0.1,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
4993,5011.0,8360.0,8.246058280575386e+17,#M25 clockwise between J26 and J27 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-26T13:12:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4994,5012.0,8361.0,8.246058291019817e+17,#M25 clockwise between J26 and J27 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-26T13:12:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4995,5013.0,8362.0,8.246066016758129e+17,Our Travel News: M25 clockwise between J9 and J10 | Clockwise | Road Works https://t.co/coZC03mjss #travel,2017-01-26T13:15:08.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0
4996,5014.0,8369.0,8.246111409782743e+17,13:33 M25 c/wise J12 &amp; J13 | Clockwise | Road Works https://t.co/DcNI4k6K8k,2017-01-26T13:33:11.000Z,22276904.0,Traffic Update,When travelling becomes a pain in the bumper use us to stay ahead of the jams. Get live traffic conditions 'as it happens' by email at: http://t.co/gvozR1icwy,6603.0,0.0
4997,5015.0,8370.0,8.246114930982953e+17,M25 clockwise between J9 and J10 | Clockwise | Road Works https://t.co/1tF5MmnmwW,2017-01-26T13:34:35.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
4998,5016.0,8380.0,8.246164015582085e+17,#M25 anti-clockwise within J2 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T13:54:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4999,5017.0,8381.0,8.246164026529546e+17,#M25 anti-clockwise within J2 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T13:54:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
5001,5019.0,8392.0,8.246264729377423e+17,link road from #M25 J16 anti-clockwise to M40 J1A southbound | Anti-Clockwise | Road Works | Bucki https://t.co/MiXDg328T5 #east #uktraffic,2017-01-26T14:34:06.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5002,5020.0,8398.0,8.246342481246495e+17,#M25 clockwise within J9 | Clockwise | Road Works | Surrey https://t.co/rsDoDAI5mG #uktraffic,2017-01-26T15:05:00.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5003,5021.0,8405.0,8.2463980892851e+17,M25 anti-clockwise within J10 | Anti-Clockwise | Road Works,2017-01-26T15:27:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5004,5022.0,8406.0,8.246398107949711e+17,M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Road Works,2017-01-26T15:27:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5005,5023.0,8407.0,8.246398139659182e+17,M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works,2017-01-26T15:27:07.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5006,5024.0,8408.0,8.246398157610967e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works,2017-01-26T15:27:07.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5007,5026.0,8411.0,8.246468451880428e+17,M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Road Works https://t.co/qW0lvsT1bZ,2017-01-26T15:55:03.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
5008,5027.0,8412.0,8.246468469329224e+17,M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/gtFC0YeSAR,2017-01-26T15:55:04.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
5009,5028.0,8413.0,8.246468483756892e+17,M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/mDsw2Wptds,2017-01-26T15:55:04.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
5010,5029.0,8414.0,8.246494720682271e+17,#M25 anti-clockwise within J2 | Anti-Clockwise | Congestion | Kent https://t.co/RKnPocbdoY #uktraffic,2017-01-26T16:05:30.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5011,5030.0,8415.0,8.246509889718518e+17,#M25 - MINOR - Kent Anti-Clockwise - Congestion - Between J2 for A2 Kent and A282 Dartford Tunnel Purfleet,2017-01-26T16:11:31.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
5012,5031.0,8416.0,8.24651999899775e+17,#M25 - MINOr - Surrey Anti-Clockwise - Congestion - Between J7 for M23 Surrey and J6 for A22 Godstone,2017-01-26T16:15:32.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
5016,5035.0,8430.0,8.246624612990689e+17,M25 J10 anti-clockwise access | Anti-Clockwise | Road Works,2017-01-26T16:57:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5017,5036.0,8431.0,8.246624701700628e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works,2017-01-26T16:57:09.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5018,5037.0,8432.0,8.246627781243085e+17,"#M25 easing anticlockwise between J7 M23 and J6, Godstone",2017-01-26T16:58:22.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
5020,5039.0,8435.0,8.246647355095982e+17,#M25 clockwise within J27 before M11 J6 northbound access - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T17:06:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
5021,5040.0,8436.0,8.246647368685609e+17,#M25 clockwise within J27 before M11 J6 northbound access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T17:06:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
5022,5041.0,8437.0,8.246670028328755e+17,#M25 clockwise within J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T17:15:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
5023,5042.0,8438.0,8.246670045777388e+17,#M25 clockwise within J14 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T17:15:10.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
5024,5043.0,8439.0,8.246670085622374e+17,#M25 clockwise between J26 and J27 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T17:15:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
5025,5044.0,8440.0,8.24667010864939e+17,#M25 clockwise between J26 and J27 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T17:15:11.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
5026,5045.0,8441.0,8.246670139603681e+17,M25 Clockwise - One lane closed after J27 (M11) following an accident involving two vehicles. Traffic is slow moving.,2017-01-26T17:15:12.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
5027,5046.0,8442.0,8.2466710375603e+17,M25 clockwise within J14 | Clockwise | Congestion,2017-01-26T17:15:33.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
5028,5047.0,8443.0,8.246671553964892e+17,TRAVEL: M25 Clockwise - One lane closed after J27 (M11) following an accident involving two vehicles #HeartNews,2017-01-26T17:15:46.000Z,2425670234.0,Essex News,We’ve moved. You can still find the latest news for Essex here @HeartNewsEast,7033.0,0.0
5029,5048.0,8445.0,8.246671872647537e+17,M25 Clockwise - One lane closed on the entry slip road at J27 (M11) following an accident. Traffic is slow moving.,2017-01-26T17:15:53.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
5030,5049.0,8447.0,8.246673705850921e+17,Eastern Traffic M25 J31 clockwise access | Clockwise | Road Works https://t.co/gPdGhmdxAY Drive Safe All,2017-01-26T17:16:37.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
5031,5050.0,8449.0,8.246685864971796e+17,link road from M25 J12 anti-clockwise to #M3 J2 westbound | Westbound | Road Works | Surrey https://t.co/lNgc4CxmPA #uktraffic,2017-01-26T17:21:27.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5032,5051.0,8451.0,8.246700255713075e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T17:27:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
5033,5052.0,8452.0,8.246700264394916e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T17:27:10.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
5034,5053.0,8456.0,8.246723977018122e+17,#M25 anti-clockwise within J10 | Anti-Clockwise | Road Works | Surrey https://t.co/5iSQKRzRBc #uktraffic,2017-01-26T17:36:35.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5035,5054.0,8459.0,8.246783503294423e+17,#M25 clockwise within J26 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T18:00:15.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
5036,5055.0,8467.0,8.246842707530547e+17,CLEARED - M25 Clockwise - All lanes reopened on the entry slip road at J27 (M11) after an earlier accident,2017-01-26T18:23:46.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
5037,5056.0,8468.0,8.24684404333224e+17,CLEARED - M25 Clockwise - All lanes reopened after J27 (M11) after an earlier accident involving two vehicles,2017-01-26T18:24:18.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
5038,5057.0,8470.0,8.246875977756262e+17,#M25 clockwise between J11 and J12 | Clockwise | Road Works | Surrey https://t.co/vuVaSH5Kz8 #uktraffic,2017-01-26T18:36:59.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5039,5058.0,8481.0,8.247105217525514e+17,#M25 anti-clockwise between J27 and J26 | Anti-Clockwise | Road Works | Essex https://t.co/LlmRO91Aig #east #uktraffic,2017-01-26T20:08:05.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5040,5059.0,8489.0,8.247257010855199e+17,#M25 clockwise between J2 and J3 | Clockwise | Road Works | Kent https://t.co/vnhEj4PEcY #uktraffic,2017-01-26T21:08:24.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5042,5061.0,8498.0,8.2475633436092e+17,#M25 anti-clockwise between J17 and J16 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/PGBm5y8pNy #east #uktraffic,2017-01-26T23:10:08.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5043,5062.0,8499.0,8.247601303738409e+17,#M25 clockwise between J29 and J30 | Clockwise | Road Works | Thurrock https://t.co/skFVd1n8aD #east #uktraffic,2017-01-26T23:25:13.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5044,5063.0,8500.0,8.247601331462513e+17,#M25 anti-clockwise between J26 and J25 | Anti-Clockwise | Road Works | Greater London Authority https://t.co/HvUC4LVKBm #east #uktraffic,2017-01-26T23:25:13.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5045,5064.0,8502.0,8.247677370209649e+17,link road from M11 J6 northbound to #M25 J27 clockwise | Clockwise | Congestion | Essex https://t.co/Xj8x43N2TP #east #uktraffic,2017-01-26T23:55:26.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5046,5065.0,8505.0,8.247715381635277e+17,#M25 anti-clockwise between J4 and J3 | Anti-Clockwise | Road Works | Kent https://t.co/XOEmCgxGFZ #uktraffic,2017-01-27T00:10:32.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5047,5066.0,8507.0,8.247753452493292e+17,#M25 anti-clockwise between J16 and J15 | Anti-Clockwise | Road Works | Buckinghamshire https://t.co/BKH1soQrFG #east #uktraffic,2017-01-27T00:25:40.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5048,5067.0,8514.0,8.247905426303877e+17,#M25 clockwise between J21A and J22 | Clockwise | Road Works | Hertfordshire https://t.co/ewxIraX5mr #east #uktraffic,2017-01-27T01:26:03.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5049,5068.0,8515.0,8.247943719125033e+17,#M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Road Works | Surrey https://t.co/HGW7sQuiW1 #uktraffic,2017-01-27T01:41:16.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
5050,5069.0,8520.0,8.24809611836416e+17,#M25 J26 clockwise exit | Clockwise | Road Works | Essex https://t.co/Dd0NjO1dvF #east #uktraffic,2017-01-27T02:41:50.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
